eem_id,document,cat_lev1,cat_lev2,eem_name
2782,REMDB,Space Conditioning,Direct Heater,Replace Room Direct Heater
2783,REMDB,Space Conditioning,Direct Heater,Replace Wall Direct Heater
2784,REMDB,Space Conditioning,Ducts,Seal Ducts (Total Leakage)
2785,REMDB,Space Conditioning,Ducts,Install Uninsulated Ducts
2786,REMDB,Space Conditioning,Ducts,Seal Ducts
2787,REMDB,Space Conditioning,Ducts,Seal and Insulate Ducts (Total Leakage)
2788,REMDB,Space Conditioning,Electric Baseboard,Replace Electric Baseboard
2789,REMDB,Space Conditioning,Electric Baseboard,Remove Electric Baseboard
2790,REMDB,Space Conditioning,Electric Baseboard,Install Electric Baseboard
2791,REMDB,Space Conditioning,Furnace,Replace Furnace
2792,REMDB,Space Conditioning,Furnace,Install Furnace
2793,REMDB,Space Conditioning,Furnace,Remove Furnace
2794,REMDB,Space Conditioning,Ground Source Heat Pump,Replace Heat Pump
2795,REMDB,Space Conditioning,Ground Source Heat Pump,Remove Heat Pump
2796,REMDB,Space Conditioning,Ground Source Heat Pump,Install Ground Source Heat Pump
2797,REMDB,Space Conditioning,Mini-Split Heat Pump,Replace Mini-Split HP
2798,REMDB,Space Conditioning,Mini-Split Heat Pump,Remove Mini-Split HP
2799,REMDB,Space Conditioning,Mini-Split Heat Pump,Install Mini-Split HP
2800,REMDB,Space Conditioning,Room Air Conditioner,Replace Room Air Conditioner
2801,REMDB,Space Conditioning,Room Air Conditioner,Remove Room Air Conditioner
2802,REMDB,Space Conditioning,Room Air Conditioner,Install Room Air Conditioner
2803,REMDB,Space Conditioning,Thermostat,Replace Thermostat
2804,REMDB,Walls,Exterior Finish,Replace Exterior Finish
2805,REMDB,Walls,Exterior Finish,Remove Exterior Finish
2806,REMDB,Walls,Exterior Finish,Install Exterior Finish
2807,REMDB,Walls,Wall Sheathing,Insulate Wall with Rigid Foam Board
2808,REMDB,Walls,Wood Stud,Insulate with Loose Fill
2809,REMDB,Walls,Wood Stud,Insulate with Open Cell Spray Foam
2810,REMDB,Walls,Wood Stud,Insulate with Closed Cell Spray Foam
2811,REMDB,Water Heating,Distribution,Insulate Hot Water Pipes
2812,REMDB,Water Heating,Showers,Replace Showerhead
2813,REMDB,Water Heating,Sinks,Add Aerator
2814,REMDB,Water Heating,Sinks,Replace Faucet
2815,REMDB,Water Heating,Water Heater,Replace Heat Pump with Heat Pump
2816,REMDB,Water Heating,Water Heater,Replace Electric Tank with Heat Pump
2817,REMDB,Water Heating,Water Heater,Replace Electric Tank with Electric Tank
2818,REMDB,Water Heating,Water Heater,Replace Electric Tank with Non-Electric Tank
2819,REMDB,Water Heating,Water Heater,Replace Electric Tank with Tankless
2820,REMDB,Water Heating,Water Heater,Replace Non-Electric Tank with Heat Pump
2821,REMDB,Water Heating,Water Heater,Replace Non-Electric Tank with Electric Tank
2822,REMDB,Water Heating,Water Heater,Replace Non-Electric Tank with Non-Electric Tank
2823,REMDB,Water Heating,Water Heater,Replace Non-Electric Tank with Tankless
2824,REMDB,Water Heating,Water Heater,Add Tank Wrap
2825,REMDB,Water Heating,Water Heater,Replace Tankless with Tankless
2826,REMDB,Water Heating,Water Heater,Replace Tankless with Non-Electric Tank
2827,REMDB,Water Heating,Water Heater,Replace Tankless with Heat Pump
2828,REMDB,Water Heating,Water Heater,Replace Tankless with Electric Tank
2829,REMDB,Windows & Doors,Doors,Replace Swinging Entry Door
2830,REMDB,Windows & Doors,Doors,Replace Sliding Entry Door
2831,REMDB,Windows & Doors,Skylights,Replace
2832,REMDB,Windows & Doors,Windows,Replace Window
2833,REMDB,Windows & Doors,Windows,Add Window Film
2834,REMDB,Windows & Doors,Windows,Add Storm Sash
2835,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,APPLIANCE,AIR PURIFIER
2836,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,APPLIANCE,CLOTHES DRYER
2837,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,APPLIANCE,CLOTHES WASHER
2838,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,APPLIANCE,DEHUMIDIFIER
2839,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,APPLIANCE,DISHWASHER
2840,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,APPLIANCE,REFRIGERATOR AND FREEZER
2841,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,APPLIANCE,SOUNDBAR
2842,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,APPLIANCE - CONTROL,ADVANCED POWER STRIP (APS)
2843,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,APPLIANCE RECYCLING,AIR CONDITIONER - ROOM (RAC) RECYCLING
2844,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,APPLIANCE RECYCLING,REFRIGERATOR AND FREEZER RECYCLING
2845,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,BUILDING SHELL,AIR CONDITIONER - ROOM (RAC) COVER AND GAP SEALER
2846,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,BUILDING SHELL,AIR LEAKAGE SEALING
2847,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,BUILDING SHELL,INSULATION - HOT WATER AND STEAM PIPE
2848,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,BUILDING SHELL,INSULATION - OPAQUE SHELL
2849,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,BUILDING SHELL,WINDOW
2850,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,DOMESTIC HOT WATER,HEAT PUMP WATER HEATER (HPWH)
2851,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,DOMESTIC HOT WATER,INDIRECT WATER HEATER
2852,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,DOMESTIC HOT WATER,STORAGE TANK AND INSTANTANEOUS DOMESTIC WATER HEATER
2853,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,DOMESTIC HOT WATER - CONTROL,DRAIN WATER HEAT RECOVERY (DWHR)
2854,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,DOMESTIC HOT WATER - CONTROL,LOW-FLOW - FAUCET AERATOR
2855,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,DOMESTIC HOT WATER - CONTROL,LOW-FLOW - SHOWERHEAD
2856,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,DOMESTIC HOT WATER - CONTROL,THERMOSTATIC SHOWER RESTRICTION VALVE
2857,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",AIR CONDITIONER - CENTRAL (CAC)
2858,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",AIR CONDITIONER - ROOM (RAC)
2859,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",BOILER AND FURNACE
2860,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)","BOILER AND FURNACE - COMBINATION (""COMBI"") BOILER AND FURNACE"
2861,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",DUCT SEALING AND INSULATION
2862,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",ELECTRONICALLY COMMUTATED (EC) MOTOR - HVAC BLOWER FAN
2863,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",ELECTRONICALLY COMMUTATED (EC) MOTOR - HYDRONIC CIRCULATOR PUMP
2864,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",HEAT PUMP - AIR SOURCE (ASHP)
2865,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",HEAT PUMP - GROUND SOURCE (GSHP)
2866,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",REFRIGERANT CHARGE CORRECTION & TUNE UP - AIR CONDITIONER AND HEAT PUMP
2867,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",TUNE-UP - BOILER
2868,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",TUNE-UP - FURNACE
2869,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",ENERGY MANAGEMENT SYSTEM (EMS)
2870,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",OUTDOOR TEMPERATURE SETBACK CONTROL FOR HYDRONIC BOILER
2871,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",STEAM TRAP - LOW PRESSURE SPACE HEATING
2872,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",SUBMETERING
2873,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",THERMOSTAT - LEARNING
2874,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",THERMOSTAT - PROGRAMMABLE SETBACK
2875,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",THERMOSTAT - WI-FI (COMMUNICATING)
2876,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",THERMOSTATIC RADIATOR VALVE (TRV) - ONE PIPE STEAM RADIATOR
2877,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,LIGHTING,INTERIOR AND EXTERIOR LIGHTING
2878,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,MOTORS AND DRIVES,POOL PUMP
2879,NYTRM,SINGLE AND MULTI-FAMILY RESIDENTIAL MEASURES,OTHER,POOL HEATER
2880,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,AGRICULTURAL EQUIPMENT - CONTROL,ENGINE BLOCK HEATER TIMER
2881,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,APPLIANCE,CLOTHES DRYER
2882,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,APPLIANCE,COMBINATION OVEN
2883,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,APPLIANCE,DISHWASHER
2884,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,APPLIANCE,ICE MAKER
2885,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,APPLIANCE,INSULATED HOLDING CABINET
2886,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,APPLIANCE,"OVEN, STEAMER, FRYER AND GRIDDLE"
2887,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,APPLIANCE,REFRIGERATOR AND FREEZER
2888,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,APPLIANCE - CONTROL,ADVANCED POWER STRIP (APS)
2889,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,APPLIANCE - CONTROL,VENDING MACHINE AND NOVELTY COOLER CONTROL
2890,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,APPLIANCE RECYCLING,AIR CONDITIONER - ROOM (RAC) RECYCLING
2891,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,BUILDING SHELL,COOL ROOF
2892,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,BUILDING SHELL,INSULATION - HOT WATER AND STEAM PIPE
2893,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,BUILDING SHELL,WINDOW - FILM
2894,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,BUILDING SHELL,WINDOW - GLAZING
2895,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,COMPRESSED AIR,AIR COMPRESSOR
2896,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,COMPRESSED AIR,ENGINEERED AIR NOZZLE
2897,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,COMPRESSED AIR,NO AIR LOSS WATER DRAIN
2898,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,COMPRESSED AIR,REFRIGERATED AIR DRYER
2899,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,DOMESTIC HOT WATER,INDIRECT WATER HEATER
2900,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,DOMESTIC HOT WATER,INSTANTANEOUS WATER HEATER
2901,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,DOMESTIC HOT WATER,STORAGE TANK WATER HEATER
2902,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,DOMESTIC HOT WATER (DHW) - CONTROL,LOW-FLOW - FAUCET AERATOR
2903,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,DOMESTIC HOT WATER (DHW) - CONTROL,LOW-FLOW - PRE-RINSE SPRAY VALVE (PRSV)
2904,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,DOMESTIC HOT WATER (DHW) - CONTROL,LOW-FLOW - SALON VALVE
2905,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,DOMESTIC HOT WATER (DHW) - CONTROL,LOW-FLOW - SHOWERHEAD
2906,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",AIR CONDITIONER AND HEAT PUMP - PACKAGED TERMINAL
2907,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",AIR CONDITIONER AND HEAT PUMP - UNITARY & APPLIED
2908,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",BOILER AND FURNACE
2909,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)","BOILER AND FURNACE - COMBINATION (""COMBI"") BOILER AND FURNACE"
2910,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",CHILLER - AIR AND WATER COOLED
2911,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",CHILLER - COOLING TOWER
2912,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",DUCT SEALING AND INSULATION
2913,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",ECONOMIZER - DUAL ENTHALPY AIR SIDE
2914,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",ELECTRONICALLY COMMUTATED (EC) MOTOR - HVAC BLOWER FAN
2915,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",HEAT PUMP - WATER SOURCE (WSHP)
2916,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",INFRARED HEATER
2917,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",REFRIGERANT CHARGE CORRECTION & TUNE UP - AIR CONDITIONER AND HEAT PUMP
2918,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",TUNE-UP - BOILER
2919,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",TUNE-UP - CHILLER SYSTEM
2920,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC)",VARIABLE REFRIGERANT FLOW (VRF) SYSTEM
2921,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",DEMAND CONTROL VENTILATION (DCV)
2922,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",ENERGY MANAGEMENT SYSTEM (EMS) - GUEST ROOM
2923,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",OUTDOOR TEMPERATURE SETBACK CONTROL FOR HYDRONIC BOILER
2924,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",STEAM TRAP - LOW PRESSURE SPACE HEATING
2925,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",THERMOSTAT - WI-FI (COMMUNICATING)
2926,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,"HEATING, VENTILATION AND AIR CONDITIONING (HVAC) - CONTROL",THERMOSTATIC RADIATOR VALVE (TRV)
2927,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,LIGHTING,INTERIOR AND EXTERIOR LIGHTING
2928,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,LIGHTING,REFRIGERATED CASE LED
2929,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,LIGHTING - CONTROL,BI-LEVEL LIGHTING
2930,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,LIGHTING - CONTROL,INTERIOR LIGHTING CONTROL
2931,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,MOTORS AND DRIVES,MOTOR
2932,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,MOTORS AND DRIVES,VARIABLE FREQUENCY DRIVE (VFD) - FAN AND PUMP
2933,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,OTHER,POOL HEATER
2934,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,PROCESS EQUIPMENT,STEAM TRAP - OTHER APPLICATION
2935,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,REFRIGERATION,AIR-COOLED REFRIGERATION CONDENSER
2936,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,REFRIGERATION,COOLER AND FREEZER DOOR GASKET
2937,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,REFRIGERATION,COOLER AND FREEZER DOOR STRIP
2938,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,REFRIGERATION,ELECTRONICALLY COMMUTATED (EC) MOTOR - REFRIGERATED CASE OR WALK-IN COOLER/FREEZER EVAPORATOR FAN
2939,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,REFRIGERATION,REFRIGERATED CASE DOOR
2940,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,REFRIGERATION,REFRIGERATED CASE NIGHT COVER
2941,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,REFRIGERATION - CONTROL,ANTI-CONDENSATION HEATER CONTROL
2942,NYTRM,COMMERCIAL AND INDUSTRIAL MEASURES,REFRIGERATION - CONTROL,EVAPORATOR FAN CONTROL
2943,THUM,Operational Energy Conservation Opportunities,0,Reduce System Operating Hours
2944,THUM,Operational Energy Conservation Opportunities,0,Reduce Space Loads Due to Ventilation
2945,THUM,Operational Energy Conservation Opportunities,0,Control Space Temperature and Humidity
2946,THUM,Operational Energy Conservation Opportunities,0,Reduce Flow and Temperature of Hot Water
2947,THUM,Operational Energy Conservation Opportunities,0,Isolate Off-line Boilers
2948,THUM,Operational Energy Conservation Opportunities,0,Use Low-Temperature Condenser Water
2949,THUM,Operational Energy Conservation Opportunities,0,Reduce Operating Time of Elevators
2950,THUM,Lighting System Energy Conservation Opportunities,0,Reduce Illumination Levels
2951,THUM,Lighting System Energy Conservation Opportunities,0,Use Only Necessary Illumination
2952,THUM,Lighting System Energy Conservation Opportunities,0,Utilize Natural Light
2953,THUM,Lighting System Energy Conservation Opportunities,0,Improve Effectiveness of Existing Fixtures
2954,THUM,Lighting System Energy Conservation Opportunities,0,Use More Efficient Lenses
2955,THUM,Lighting System Energy Conservation Opportunities,0,Install More Efficient Lamps
2956,THUM,Lighting System Energy Conservation Opportunities,0,Install More Efficient Fixtures
2957,THUM,Lighting System Energy Conservation Opportunities,0,"Install More Efficient, High Power Factor Ballasts"
2958,THUM,Building Envelope Energy Conservation Opportunities,0,Reduce Transmission of Heat Through Walls
2959,THUM,Building Envelope Energy Conservation Opportunities,0,Reduce Transmission of Heat Through Windows and Skylights
2960,THUM,Building Envelope Energy Conservation Opportunities,0,Reduce Transmission of Heat Through Roof
2961,THUM,Building Envelope Energy Conservation Opportunities,0,Reduce Transmission of Heat Through Floors
2962,THUM,Building Envelope Energy Conservation Opportunities,0,Reduce Space Load Due to Infiltration
2963,THUM,Distribution System Energy Conservation Opportunities,0,Reduce Energy Consumption for Fans by Reducing Air Flow Rates and Resistance to Air Flow
2964,THUM,Distribution System Energy Conservation Opportunities,0,Reduce Pump Energy by Reducing Resistance and Flow Rates
2965,THUM,Distribution System Energy Conservation Opportunities,0,Insulate Ducts
2966,THUM,Distribution System Energy Conservation Opportunities,0,Insulate Piping
2967,THUM,Distribution System Energy Conservation Opportunities,0,Replace Steam Traps
2968,THUM,HVAC Equipment Energy Conservation Opportunities,0,Improve Control and Utilization of Outside Air
2969,THUM,HVAC Equipment Energy Conservation Opportunities,0,Recirculate Exhaust Air Using Activated Carbon Filters.
2970,THUM,HVAC Equipment Energy Conservation Opportunities,0,Use Separate Make-Up Air For Exhaust Hoods
2971,THUM,HVAC Equipment Energy Conservation Opportunities,0,Employ Evaporative Cooling of Outdoor Air
2972,THUM,HVAC Equipment Energy Conservation Opportunities,0,Employ Desiccant Dehumidification
2973,THUM,HVAC Equipment Energy Conservation Opportunities,0,Reduce Energy Consumed by Reheat Systems
2974,THUM,HVAC Equipment Energy Conservation Opportunities,0,Adjust Fuel/Air Ratios of Firing Systems
2975,THUM,HVAC Equipment Energy Conservation Opportunities,0,Install Flue Gas Analyzer
2976,THUM,HVAC Equipment Energy Conservation Opportunities,0,Replace Existing Boilers With Modular Boilers
2977,THUM,HVAC Equipment Energy Conservation Opportunities,0,Preheat Combustion Air and Heavy Fuel Oil to Increase Boiler Efficiency
2978,THUM,HVAC Equipment Energy Conservation Opportunities,0,Maintain Fuel Burning Equipment and Heat Transfer Surfaces
2979,THUM,HVAC Equipment Energy Conservation Opportunities,0,Replace Steam Atomizing Burners With Air Atomizing Burners
2980,THUM,HVAC Equipment Energy Conservation Opportunities,0,Reduce Blowdown Losses
2981,THUM,HVAC Equipment Energy Conservation Opportunities,0,Increase Evaporator and/or Decrease Condenser Water Temperatures and Modify Controls
2982,THUM,HVAC Equipment Energy Conservation Opportunities,0,Isolate Off-Line Chillers and Cooling Towers
2983,THUM,HVAC Equipment Energy Conservation Opportunities,0,Replace Air-Cooled Condensers With Cooling Towers
2984,THUM,HVAC Equipment Energy Conservation Opportunities,0,Use A Piggyback Absorption System
2985,THUM,HVAC Equipment Energy Conservation Opportunities,0,Utilize Heat Reclamation Systems
2986,THUM,Domestic Water System Energy Conservation Opportunities,0,Insulate Hot Water Storage Tank and Piping
2987,THUM,Domestic Water System Energy Conservation Opportunities,0,Use Heat Recovery Systems
2988,THUM,Domestic Water System Energy Conservation Opportunities,0,Replace Central System With Local Heating Units and/or Separate Summer Generation of Hot Water
2989,THUM,Power System Energy Conservation Opportunities,0,Reduce Energy Consumption of Equipment and Machines
2990,THUM,Power System Energy Conservation Opportunities,0,Reduce Peak Loads
2991,THUM,Power System Energy Conservation Opportunities,0,Utilize Efficient Transformers
2992,THUM,Power System Energy Conservation Opportunities,0,Replace Oversized Motors
2993,THUM,Power System Energy Conservation Opportunities,0,Correct the Power Factor
2994,THUM,Power System Energy Conservation Opportunities,0,Utilize a Central Power Control System
2995,WSU,Envelope,Reduce Heat Losses-Ceiling/roof,Additional Ceiling/Roof Insulation
2996,WSU,Envelope,Reduce Heat Losses-Ceiling/roof,Exhaust Attics
2997,WSU,Envelope,Reduce Heat Losses-Ceiling/roof,Use Light-Colored Roof Surfaces
2998,WSU,Envelope,Reduce Heat Losses-Ceiling/roof,Roof Sprinkling/Spray System
2999,WSU,Envelope,Reduce Heat Losses-Walls/floors,Additional Wall Insulation
3000,WSU,Envelope,Reduce Heat Losses-Walls/floors,Additional Floor/Slab Insulation
3001,WSU,Envelope,Reduce Heat Losses-Walls/floors,Use Light Colored Exterior Surfaces
3002,WSU,Envelope,Reduce Heat Losses-Walls/floors,Thermal Mass/Passive Solar Heating
3003,WSU,Envelope,Reduce Heat Losses-Windows/Doors,Install Additional Glazing Layer
3004,WSU,Envelope,Reduce Heat Losses-Windows/Doors,Install Movable Insulation - Multilayer reflective roller shade device
3005,WSU,Envelope,Reduce Heat Losses-Windows/Doors,Install Movable Insulation - Operable insulating slats
3006,WSU,Envelope,Reduce Heat Losses-Windows/Doors,Install Movable Insulation - Quilted insulating draperies
3007,WSU,Envelope,Reduce Heat Losses-Windows/Doors,Use Special Coatings or Gases - Heat mirror
3008,WSU,Envelope,Reduce Heat Losses-Windows/Doors,Use Special Coatings or Gases - Low-e coatings
3009,WSU,Envelope,Reduce Heat Losses-Windows/Doors,Use Special Coatings or Gases - Argon gas window fill
3010,WSU,Envelope,Reduce Heat Gain--Windows/Doors,Install Exterior Shading
3011,WSU,Envelope,Reduce Heat Gain--Windows/Doors,Install Interior Shading
3012,WSU,Envelope,Reduce Heat Gain--Windows/Doors,Use Tinted or Reflective Coatings or Films
3013,WSU,Envelope,Reduce Heat Gain--Windows/Doors,Optimize Window Sizing and Orientation
3014,WSU,Envelope,Reduce Infiltration,Caulk and Weatherstrip Doors and Windows - Dock shelters/seals
3015,WSU,Envelope,Reduce Infiltration,Caulk and Weatherstrip Doors and Windows - Install air curtains
3016,WSU,Envelope,Reduce Infiltration,Install Air-Lock Vestibule System or Revolving Doors
3017,WSU,Lighting,Reduce Lighting Required,Utilize Task Lighting
3018,WSU,Lighting,Reduce Lighting Required,Lighting Controls - Selective switching
3019,WSU,Lighting,Reduce Lighting Required,Lighting Controls - Programmable timing control
3020,WSU,Lighting,Reduce Lighting Required,Lighting Controls - Occupancy sensors
3021,WSU,Lighting,Reduce Lighting Required,Lighting Controls - Energy management system
3022,WSU,Lighting,Reduce Lighting Required,Use Light-Colored Interior Wall Finishes
